"arm","x","est","lo","hi"
"A",9.29558826346784,-0.0107712316595594,-0.0207852265371981,-0.00109685968780255
"A",9.38854414610252,-0.0121810510604848,-0.0222756100375272,-0.002498879542349
"A",9.4815000287372,-0.0135858072082192,-0.0236796396817155,-0.00384028863012149
"A",9.57445591137188,-0.0149855195693441,-0.0251462657998525,-0.00519565586682067
"A",9.66741179400656,-0.0163802075302415,-0.0265366672624878,-0.00653838809076211
"A",9.76036767664123,-0.0177698903974485,-0.0279655378327045,-0.00788761630542761
"A",9.85332355927591,-0.0191545873980094,-0.0293544208074245,-0.00928602219906246
"A",9.94627944191059,-0.0205343176798271,-0.0307741497774296,-0.0106158855634641
"A",10.0392353245453,-0.0219091003120121,-0.0321844028788719,-0.0119727039327239
"A",10.1321912071799,-0.02327895428523,-0.033580209780411,-0.0132968650498928
"A",10.2251470898146,-0.0246438985120479,-0.034929380654358,-0.0146364983771545
"A",10.3181029724493,-0.0260039518272781,-0.0363400026610914,-0.0159505721713761
"A",10.411058855084,-0.0273591329883212,-0.0377330581680792,-0.0172863696842812
"A",10.5040147377187,-0.0287094606755072,-0.0391221049091645,-0.0186062490528558
"A",10.5969706203533,-0.0300549534924347,-0.0404959954556484,-0.0199212140871244
"A",10.689926502988,-0.0313956299663089,-0.0418811606742951,-0.0212020207475094
"A",10.7828823856227,-0.0327315085482779,-0.043216256467309,-0.0225288749959162
"A",10.8758382682574,-0.0340626076137673,-0.0445841242655794,-0.0238319051390182
"A",10.9687941508921,-0.0353889454628134,-0.0459462723890036,-0.0251233163533014
"A",11.0617500335267,-0.0367105403203947,-0.0473002089122339,-0.0264473018210939
"A",11.1547059161614,-0.0380274103367616,-0.0486356820153337,-0.027680912764536
"A",11.2476617987961,-0.0393395735877653,-0.0499753303681557,-0.0289480202382898
"A",11.3406176814308,-0.0406470480751843,-0.0513402194775,-0.0302437185904701
"A",11.4335735640654,-0.0419498517270497,-0.0526732325681085,-0.0314866717851744
"A",11.5265294467001,-0.0432480023979694,-0.0539726164914657,-0.0326738555090084
"A",11.6194853293348,-0.0445415178694499,-0.0553935855330826,-0.0339012832119295
"A",11.7124412119695,-0.0458304158502172,-0.0566919193643315,-0.0351256461095625
"A",11.8053970946042,-0.0471147139765361,-0.0580124092747497,-0.0363573235163529
"A",11.8983529772388,-0.0483944298125282,-0.0593114991684205,-0.0375785084381493
"A",11.9913088598735,-0.0496695808504876,-0.0606104210368494,-0.038776271024559
"A",12.0842647425082,-0.0509401845111959,-0.0619132785561659,-0.0399885122734533
"A",12.1772206251429,-0.0522062581442359,-0.0631909623655338,-0.0411691322233924
"A",12.2701765077776,-0.0534678190283026,-0.0644894191906064,-0.0423748653953328
"A",12.3631323904122,-0.0547248843715143,-0.0658652136947142,-0.0435712545982408
"A",12.4560882730469,-0.0559774713117212,-0.0670931536999944,-0.0447705446589652
"A",12.5490441556816,-0.0572255969168126,-0.0684110426935134,-0.045979313473208
"A",12.6420000383163,-0.0584692781850235,-0.0697174189585916,-0.0471664449558322
"A",12.7349559209509,-0.0597085320452386,-0.0710145987804459,-0.0483487259238572
"A",12.8279118035856,-0.0609433753572958,-0.0723290716600277,-0.049542947807053
"A",12.9208676862203,-0.0621738249122877,-0.0736360852666031,-0.0507143271566679
"A",13.013823568855,-0.063399897432862,-0.0748732109380041,-0.0518973592970641
"A",13.1067794514897,-0.0646216095735205,-0.0761574217471515,-0.0530436944846572
"A",13.1997353341243,-0.0658389779209165,-0.0773517561229626,-0.0542292660567147
"A",13.292691216759,-0.0670520189941511,-0.0786140591020668,-0.0554179554005545
"A",13.3856470993937,-0.0682607492450675,-0.0798641514311099,-0.0565771840082553
"A",13.4786029820284,-0.0694651850585448,-0.0810805047434662,-0.0577227152453237
"A",13.5715588646631,-0.0706653427527898,-0.0823507257174522,-0.0589032703787687
"A",13.6645147472977,-0.0718612385796276,-0.0835777897196955,-0.0600294827212637
"A",13.7574706299324,-0.0730528887247911,-0.0847923340488648,-0.0611814188810325
"A",13.8504265125671,-0.0742403093082084,-0.0860625556993872,-0.0623329297417217
"A",13.9433823952018,-0.0754235163842899,-0.0873384572394462,-0.0634888462140816
"A",14.0363382778364,-0.0766025259422133,-0.0885797546605485,-0.064623336865611
"A",14.1292941604711,-0.0777773539062074,-0.0897999194736601,-0.0657382384258611
"A",14.2222500431058,-0.078948016135835,-0.0910175087275005,-0.0668906533150228
"A",14.3152059257405,-0.0801145284262738,-0.0922445769409821,-0.0679766926778911
"A",14.4081618083752,-0.0812769065085965,-0.0934202291269793,-0.0690764981548566
"A",14.5011176910098,-0.0824351660500495,-0.0946543220935688,-0.0702243657222127
"A",14.5940735736445,-0.0835893226543303,-0.0958902030587999,-0.0713016500565804
