"cell","delta","top_factor","R","arm","iteration","f_neg","bot","top","beta","nec","sigma","dispersion_par","dispersion","divergences","max_rhat","ErC10","ErC50","ErC10_lwr","ErC10_upr","ErC50_lwr","ErC50_upr","phi","shape","true_ErC10","true_ErC50","true_nec","true_beta","true_top","true_bot"
"d2.0_t2.0_R2.3_s8.1",2,2,2.3,"E",18,0.142857142857143,NA,0.832718725585,-2.188315142175,2.072635170105,NA,"phi",6.6917024545,0,1.00301114992351,2.95987319716201,8.24985933677071,1.9522567896175,4.47129780847878,6.92736280186853,9.95021202450207,6.6917024545,NA,2.50768524465496,7.79489604573253,1.3,-3.573,0.118987017562158,-0.237974035124315
"d2.0_t2.0_R2.3_s8.1",2,2,2.3,"F",18,0.142857142857143,NA,0.115062000289,-1.96402950285,5.000094751015,NA,"shape",2.13277137335,0,1.00375234369441,5.54189024149483,9.85574798629477,2.77094512074741,10.0131880499736,7.46265901837655,13.3824054127006,NA,2.13277137335,2.50768524465496,7.79489604573253,1.3,-3.573,0.118987017562158,-0.237974035124315
"d2.0_t2.0_R2.3_s8.1",2,2,2.3,"A",19,0.114285714285714,-0.09645290689925,0.115448570467,-2.8164489758,2.2802203306475,0.02839552934225,"sigma",0.02839552934225,0,1.0029874782141,3.21177729904814,7.80902715846998,2.10969685329633,4.7239891106833,6.29760254715321,9.60384388440865,NA,NA,2.50768524465496,7.79489604573253,1.3,-3.573,0.118987017562158,-0.237974035124315
"d2.0_t2.0_R2.3_s8.1",2,2,2.3,"B3",19,0.114285714285714,0,0.1173769714375,-2.02791037825,1.926696667585,0.0166187913045,"sigma",0.0166187913045,0,1.00315938357996,2.73945710801165,7.21075491649043,1.98374480235326,3.58963345187733,6.17165049621015,8.40729940044954,NA,NA,2.50768524465496,7.79489604573253,1.3,-3.573,0.118987017562158,-0.237974035124315
"d2.0_t2.0_R2.3_s8.1",2,2,2.3,"E",19,0.114285714285714,NA,0.8266329107075,-2.1302175975,1.6930950171775,NA,"phi",8.973594205825,0,1.00300238535314,2.55052903159705,7.49414703111232,1.70035268773137,3.6211214646131,6.48653062356781,8.91110760422179,8.973594205825,NA,2.50768524465496,7.79489604573253,1.3,-3.573,0.118987017562158,-0.237974035124315
"d2.0_t2.0_R2.3_s8.1",2,2,2.3,"F",19,0.114285714285714,NA,0.11169521626025,-2.1308227778,3.066127011375,NA,"shape",2.457627522125,0,1.00220664137634,3.81004954102769,8.84813157875026,2.14118486603209,6.45582981115044,7.1469916907005,11.1782445211969,NA,2.457627522125,2.50768524465496,7.79489604573253,1.3,-3.573,0.118987017562158,-0.237974035124315
"d2.0_t2.0_R2.3_s8.1",2,2,2.3,"A",20,0.128571428571429,-0.09520154965475,0.1202522557525,-2.77848141485,2.1157847550325,0.0197095115975,"sigma",0.0197095115975,0,1.00187985293264,3.05433723536931,7.49414703111232,2.10969685329633,4.12492966838535,6.51801863630357,8.62850268991829,NA,NA,2.50768524465496,7.79489604573253,1.3,-3.573,0.118987017562158,-0.237974035124315
"d2.0_t2.0_R2.3_s8.1",2,2,2.3,"B3",20,0.128571428571429,0,0.1205488418875,-1.84788969015,2.490544632225,0.01333741699075,"sigma",0.01333741699075,0,1.00276277813709,3.14880127357661,6.89587478913277,2.42457698065399,3.90451357923499,6.20313850894591,7.68307510752692,NA,NA,2.50768524465496,7.79489604573253,1.3,-3.573,0.118987017562158,-0.237974035124315
"d2.0_t2.0_R2.3_s8.1",2,2,2.3,"E",20,0.128571428571429,NA,0.8267730548625,-1.801067005325,2.3854725587025,NA,"phi",11.20855580405,0,1.00181281888854,2.99136120989778,6.58099466177511,2.07820884056056,3.93600159197076,5.79379434338095,7.55712305658385,11.20855580405,NA,2.50768524465496,7.79489604573253,1.3,-3.573,0.118987017562158,-0.237974035124315
"d2.0_t2.0_R2.3_s8.1",2,2,2.3,"F",20,0.128571428571429,NA,0.118576052274,-1.42578827605,4.783995382025,NA,"shape",2.26572810415,0,1.0032475674415,5.1955221014014,7.63584308842327,3.14880127357661,7.65158709479115,5.82528235611672,9.82425997355901,NA,2.26572810415,2.50768524465496,7.79489604573253,1.3,-3.573,0.118987017562158,-0.237974035124315
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"A",1,0.171428571428571,-0.3452835402725,0.1146945839925,-3.072442969675,1.94807160831,0.02042750553525,"sigma",0.02042750553525,0,1.00776876001902,2.47876156633634,4.88353025009547,1.70183629927569,3.38517437790708,4.31008541012214,5.5124697520017,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"B3",1,0.171428571428571,0,0.113903521625,-1.1311593427925,2.4663259030475,0.0147633895365,"sigma",0.0147633895365,0,1.00174379955731,2.88572242051096,4.66155160236385,2.01630605022881,3.44066903983999,4.16209964496773,5.17950178040428,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"E",1,0.171428571428571,NA,0.80796475263,-1.2386772410275,2.02541052318,NA,"phi",8.586186954275,0,1.00230530040309,2.36777224247053,4.42107473398794,1.57234875476559,3.25568683339698,3.79213523208171,5.12400711847138,8.586186954275,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"F",1,0.171428571428571,NA,0.11527876128925,-0.8757305663,2.8684809745475,NA,"shape",2.015695754375,0,1.00293203563382,3.10770106824257,4.53206405785375,1.99780782958451,4.29204964499394,3.49616370177289,5.60496085522321,NA,2.015695754375,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"A",2,0.171428571428571,-0.187323506519,0.11770462981,-2.606224512125,1.94370337216,0.019448629671,"sigma",0.019448629671,0,1.00308357647629,2.46026334569203,4.92052669138407,1.7943274024972,3.31118149532988,4.38407829269934,5.4939715313574,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"B3",2,0.171428571428571,0,0.117301300175,-1.203432192235,2.357724871985,0.01558879680325,"sigma",0.01558879680325,0,1.00594467653851,2.75623487600085,4.69854804365246,2.01630605022881,3.34817793661848,4.19909608625633,5.23499644233719,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"E",2,0.171428571428571,NA,0.79859364837,-1.1506812380175,2.06544315828,NA,"phi",7.253264118975,0,1.00122278035102,2.33077580118193,4.23609252754493,1.8313238437858,3.20019217146407,3.7366405701488,4.93902491202837,7.253264118975,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"F",2,0.171428571428571,NA,0.1184505377345,-0.5806523997525,3.391929724975,NA,"shape",1.3375645676325,0,1.00254389268896,3.55165836370579,4.60605694043095,2.51529555210883,4.75404270558536,3.6441494669273,5.71595017908901,NA,1.3375645676325,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"A",3,0.185714285714286,-0.17161351616825,0.1152530370275,-2.510159001975,1.82692992508,0.0177585113345,"sigma",0.0177585113345,0,1.00293068151452,2.31227758053763,4.64305338171955,1.7758291818529,3.12619928888687,4.19909608625633,5.14250533911568,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"B3",3,0.185714285714286,0,0.11525566442,-1.1869378436725,2.122529230975,0.011699983490525,"sigma",0.011699983490525,0,1.00925745297295,2.36777224247053,4.42107473398794,1.97930960894021,3.20019217146407,4.05111032110192,4.84653380880686,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"E",3,0.185714285714286,NA,0.87105140044,-1.3151009737,1.81574436135,NA,"phi",11.2358114774,0,1.00323389920098,2.20128825667182,4.38407829269934,1.8498220644301,2.70074021406795,3.95861921788042,4.93902491202837,11.2358114774,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"F",3,0.185714285714286,NA,0.11386467617175,-1.28219592675,1.6871552879275,NA,"shape",3.989098939925,0,1.00438346842128,2.05330249151741,4.18059786561203,1.27637722445677,2.97821352373246,3.47766548112859,5.03151601524987,NA,3.989098939925,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"A",4,0.157142857142857,-0.179313363317,0.11572629876,-2.6752408406,1.66804130381,0.01842504985775,"sigma",0.01842504985775,0,1.00709600915007,2.25678291860472,4.93902491202837,1.72033451991999,2.88572242051096,4.38407829269934,5.4939715313574,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"B3",4,0.157142857142857,0,0.1160541977625,-1.234821008585,2.041976375425,0.0126452605845,"sigma",0.0126452605845,0,1.00555036701087,2.38627046311483,4.43957295463224,1.9973453740684,2.95971530308816,4.03261210045762,4.88353025009547,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"E",4,0.157142857142857,NA,0.82853658126,-1.27282760055,1.85225414892,NA,"phi",11.41389728605,0,1.00357213357179,2.21978647731612,4.32858363076644,1.7573309612086,2.83022775857805,3.90312455594751,4.88353025009547,11.41389728605,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"F",4,0.157142857142857,NA,0.116201445963,-1.03738661291,2.2916889640475,NA,"shape",3.302868643775,0,1.00220898124556,2.58975089020214,4.23609252754493,1.68333807863139,3.55165836370579,3.42217081919569,5.12400711847138,NA,3.302868643775,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"A",5,0.142857142857143,-0.339852328225,0.116578808485,-3.16038207845,1.896317945535,0.02101300957475,"sigma",0.02101300957475,0,1.00174954311796,2.53425622826924,5.21649822169288,1.7943274024972,3.23718861275268,4.64305338171955,5.80844128231052,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"B3",5,0.142857142857143,0,0.116641905455,-1.3442119147875,2.1119657428,0.013159444472675,"sigma",0.013159444472675,0,1.00190306305761,2.51575800762494,4.77254092622966,2.05330249151741,3.01520996502106,4.34708185141074,5.27199288362579,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"E",5,0.142857142857143,NA,0.8339388139,-1.281029418005,2.0759580296675,NA,"phi",9.8295008789,0,1.00323470146365,2.44176512504773,4.56906049914235,1.7943274024972,3.07070462695397,4.06960854174622,5.14250533911568,9.8295008789,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"F",5,0.142857142857143,NA,0.11570010736375,-0.8079112697325,3.5089282766,NA,"shape",2.7247179951,0,1.00545682904096,3.7551387907931,5.06851245653848,2.58928843468603,4.90202847073977,4.03261210045762,6.10441281261933,NA,2.7247179951,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"A",6,0.185714285714286,-0.25576804376675,0.11689379282,-2.92886146245,1.6058480778375,0.0243359698685,"sigma",0.0243359698685,0,1.00447075475909,2.18279003602752,4.90202847073977,1.59084697540989,3.10770106824257,4.25459074818923,5.60496085522321,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"B3",6,0.185714285714286,0,0.1177399919875,-1.31838721960525,1.82319656239,0.01748187877525,"sigma",0.01748187877525,0,1.00379109825727,2.16429181538322,4.43957295463224,1.70183629927569,3.16319573017547,3.86612811465891,5.10550889782708,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"E",6,0.185714285714286,NA,0.8134262483125,-1.48243104655,1.63108612219,NA,"phi",6.709669124875,0,1.00234193301399,2.07180071216171,4.68004982300816,1.64634163734279,2.62674733149074,4.08810676239052,5.4939715313574,6.709669124875,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"F",6,0.185714285714286,NA,0.1162683249595,-1.26440433425,2.1620735576475,NA,"shape",2.738714074125,0,1.00250188701861,2.49725978698064,4.58755871978665,1.47985765154408,3.81063345272601,3.66218523205549,5.75340907589372,NA,2.738714074125,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"A",7,0.171428571428571,-0.2786116950245,0.1166931376125,-2.895660270125,2.2940310604425,0.02234817167225,"sigma",0.02234817167225,0,1.00230155003769,2.84872597922236,5.29049110427009,1.99780782958451,3.7366405701488,4.66155160236385,5.93792882682062,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"B3",7,0.171428571428571,0,0.1161160548475,-1.07550315982175,2.90596556025,0.012695937615325,"sigma",0.012695937615325,0,1.01678641307787,3.20019217146407,4.95752313267267,2.68224199342365,4.19909608625633,4.58755871978665,5.4199786487802,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"E",7,0.171428571428571,NA,0.8128491001175,-1.28540974088,2.297859759,NA,"phi",12.608142192125,0,1.0030216521596,2.66374377277935,4.80953736751826,2.01630605022881,3.36667615726278,4.27308896883353,5.4199786487802,12.608142192125,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"F",7,0.171428571428571,NA,0.11671181659975,-1.2169673425,2.1435145620225,NA,"shape",4.0948491932,0,1.00240542647031,2.47876156633634,4.47656939592084,1.62784341669849,3.44066903983999,3.6996441288602,5.34598576620299,NA,4.0948491932,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"A",8,0.142857142857143,-0.2585003894875,0.11764582433,-2.8833667091,2.099979968475,0.01836639870925,"sigma",0.01836639870925,0,1.00662230971295,2.64524555213504,5.23499644233719,1.8683202850744,3.53316014306149,4.68004982300816,5.78994306166622,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"B3",8,0.142857142857143,0,0.1173546283875,-1.3308648795275,2.3807128206,0.01358820084725,"sigma",0.01358820084725,0,1.00822954223937,2.84872597922236,5.03151601524987,1.97930960894021,3.42217081919569,4.55009982298194,5.530967972646,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"E",8,0.142857142857143,NA,0.8261564654525,-1.4331695807,1.866418052275,NA,"phi",11.229579936875,0,1.00400635604777,2.29377935989333,4.77254092622966,1.57234875476559,3.23718861275268,4.18059786561203,5.5124697520017,11.229579936875,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"F",8,0.142857142857143,NA,0.117380802749,-1.106677623555,2.73685450008,NA,"shape",5.042414011225,0,1.00500252534235,3.05220640630967,4.82803558816256,2.14579359473892,4.01411387981332,4.03261210045762,5.69745195844471,NA,5.042414011225,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"A",9,0.157142857142857,-0.3045771813425,0.1214332640525,-3.056853909175,1.5740130079,0.01995613494675,"sigma",0.01995613494675,0,1.00393794857673,2.20128825667182,4.92052669138407,1.62784341669849,2.86722419986666,4.43957295463224,5.4569750900688,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"B3",9,0.157142857142857,0,0.1216472571275,-1.2944432354625,1.88212476745,0.013112092908775,"sigma",0.013112092908775,0,1.00234507899391,2.27528113924902,4.42107473398794,1.8498220644301,2.71970089022836,4.01411387981332,4.86503202945117,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"E",9,0.157142857142857,NA,0.820314673855,-1.200167108445,1.883864962955,NA,"phi",10.40265396085,0,1.00275548584243,2.23828469796042,4.18059786561203,1.68333807863139,2.83022775857805,3.7366405701488,4.73554448494106,10.40265396085,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"F",9,0.157142857142857,NA,0.12137291733275,-0.76460656512,3.1325500392,NA,"shape",2.1025301973,0,1.00377545611515,3.31118149532988,4.58755871978665,2.29377935989333,4.55056227849805,3.68068345269979,5.71595017908901,NA,2.1025301973,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"A",10,0.185714285714286,-0.196773611955,0.1189406204775,-2.456946822625,2.152676337755,0.020346954404,"sigma",0.020346954404,0,1.00325115662442,2.57125266955784,4.64305338171955,1.8868185057187,3.40367259855139,4.14360142432343,5.17950178040428,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"B3",10,0.185714285714286,0,0.117951282875,-0.710013106785,3.00479733475,0.01216033664855,"sigma",0.01216033664855,0,1.003392184322,3.23718861275268,4.42107473398794,2.88572242051096,3.45916726048429,4.14360142432343,4.71750871981287,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"E",10,0.185714285714286,NA,0.8350922294925,-1.2543963795575,2.00286977205,NA,"phi",11.40872529775,0,1.00239270988193,2.33077580118193,4.42107473398794,1.8868185057187,3.14469750953117,3.97711743852472,5.05001423589418,11.40872529775,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"F",10,0.185714285714286,NA,0.11761026324625,-1.2568733447,1.6017382876075,NA,"shape",3.738648576975,0,1.00371877797215,1.96081138829591,4.01411387981332,1.16492544507486,2.84872597922236,3.27418505404128,4.86503202945117,NA,3.738648576975,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"A",11,0.157142857142857,-0.17499407036375,0.1192424171025,-2.598093727025,1.221469291055,0.0142700558415,"sigma",0.0142700558415,0,1.00349303343565,1.7758291818529,4.29158718947783,1.36886832767827,2.23828469796042,3.92162277659181,4.69854804365246,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"B3",11,0.157142857142857,0,0.119203072435,-1.211537168375,1.55704075788,0.01032677042705,"sigma",0.01032677042705,0,1.00327021005916,1.9238149470073,3.88462633530321,1.57234875476559,2.23828469796042,3.5886548049944,4.21759430690063,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"E",11,0.157142857142857,NA,0.8695070335325,-1.26528868345,1.3852292955625,NA,"phi",15.50657052915,0,1.00450029817237,1.73883274056429,3.82913167337031,1.36886832767827,2.21978647731612,3.47766548112859,4.27355142434964,15.50657052915,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"F",11,0.157142857142857,NA,0.1177166640195,-1.108597668015,1.6831684075325,NA,"shape",4.159673022175,0,1.0022040744269,1.99780782958451,3.77363701143741,1.25787900381247,2.81172953793375,3.10770106824257,4.53206405785375,NA,4.159673022175,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"A",12,0.128571428571429,-0.33841556712,0.1186559343525,-3.2380004446,1.2025769729125,0.01796465515825,"sigma",0.01796465515825,0,1.00336488658145,1.8683202850744,4.84653380880686,1.36886832767827,2.49725978698064,4.36558007205504,5.30898932491439,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"B3",12,0.128571428571429,0,0.1187997001325,-1.2729410898225,1.673071465855,0.012450211458825,"sigma",0.012450211458825,0,1.00276695540728,2.07180071216171,4.16209964496773,1.57234875476559,2.49725978698064,3.77363701143741,4.58755871978665,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"E",12,0.128571428571429,NA,0.85067861335,-1.321653055175,1.4707960594275,NA,"phi",11.376416120225,0,1.00548573996267,1.8498220644301,4.06960854174622,1.36886832767827,2.38627046311483,3.6071530256387,4.62455516107525,11.376416120225,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"F",12,0.128571428571429,NA,0.11745780936175,-1.003800240465,2.6777401622525,NA,"shape",2.7394324219,0,1.00657220955063,2.95971530308816,4.56906049914235,1.8313238437858,4.18059786561203,3.57015658435009,5.66091797267222,NA,2.7394324219,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"A",13,0.142857142857143,-0.50867827353,0.1211714657175,-3.4319846709,1.946390370235,0.01875131699025,"sigma",0.01875131699025,0,1.0047377651739,2.49725978698064,5.10550889782708,1.8868185057187,3.49616370177289,4.62455516107525,5.77144484102191,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"B3",13,0.142857142857143,0,0.120986331685,-1.2784413332675,2.1357735199,0.011624327018875,"sigma",0.011624327018875,0,1.04537821733809,2.34927402182623,4.66155160236385,1.8868185057187,3.38517437790708,4.25459074818923,5.10550889782708,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"E",13,0.142857142857143,NA,0.8206544249625,-1.21896428459,2.0520125757775,NA,"phi",12.9659561909,0,1.00626617677118,2.31227758053763,4.36558007205504,1.73883274056429,3.31118149532988,3.86612811465891,5.08701067718278,12.9659561909,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"F",13,0.142857142857143,NA,0.120629550099,-0.7955919902125,3.211393738035,NA,"shape",2.91591818465,0,1.00134939281191,3.42217081919569,4.73554448494106,2.53425622826924,4.42107473398794,3.90312455594751,5.64195729651181,NA,2.91591818465,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"A",14,0.157142857142857,-0.380914598945,0.117763719605,-3.252656998125,1.7720499731175,0.014228284721,"sigma",0.014228284721,0,1.00209360160967,2.38627046311483,5.08701067718278,1.905316726363,3.08920284759827,4.71704626429676,5.4939715313574,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"B3",14,0.157142857142857,0,0.117167824105,-1.271701412055,2.292523856425,0.01203162480755,"sigma",0.01203162480755,0,1.0040660078859,2.57125266955784,4.80953736751826,2.01630605022881,3.36667615726278,4.38407829269934,5.23499644233719,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"E",14,0.157142857142857,NA,0.8454735659525,-1.46780914815,1.7492078989925,NA,"phi",13.7801915419,0,1.0016140510433,2.20128825667182,4.75404270558536,1.73883274056429,2.88572242051096,4.27308896883353,5.36448398684729,13.7801915419,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"F",14,0.157142857142857,NA,0.1170692702825,-1.382411487225,1.8552620119,NA,"shape",6.729310407375,0,1.00306901141317,2.25678291860472,4.58755871978665,1.49835587218838,3.20019217146407,3.90312455594751,5.4384768694245,NA,6.729310407375,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"A",15,0.142857142857143,-0.2656603171475,0.12036641372,-2.974945240675,1.624235420415,0.015471131305,"sigma",0.015471131305,0,1.00745743687203,2.25678291860472,5.01301779460557,1.73883274056429,2.79323131728945,4.58755871978665,5.4754733107131,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"B3",15,0.142857142857143,0,0.1201948060725,-1.327707206415,1.99563586775,0.01326081780715,"sigma",0.01326081780715,0,1.00727060864826,2.33077580118193,4.62455516107525,1.9238149470073,3.12619928888687,4.19909608625633,5.10550889782708,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"E",15,0.142857142857143,NA,0.8636684257825,-1.327467274815,1.8545691180775,NA,"phi",11.46667494435,0,1.00295708656369,2.23828469796042,4.45807117527654,1.7943274024972,2.92271886179956,4.01411387981332,5.05001423589418,11.46667494435,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"F",15,0.142857142857143,NA,0.1198108987465,-1.03670507945,2.5165135657175,NA,"shape",3.76590216625,0,1.0022454457883,2.81172953793375,4.46732028559869,1.8868185057187,3.79213523208171,3.625651246283,5.34598576620299,NA,3.76590216625,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
"d4.0_t2.0_R2.3_s8.1",4,2,2.3,"A",16,0.157142857142857,-0.25829624515,0.1188568823,-3.051325938075,1.054490829445,0.0119969924184,"sigma",0.0119969924184,0,1.0057036814725,1.72033451991999,4.73554448494106,1.42436298961118,2.10879715345032,4.38407829269934,5.08701067718278,NA,NA,2.01968716248917,5.0532895646328,1.3,-3.573,0.118987017562158,-0.475948070248631
